"id","created_at","updated_at","code","description","image_url","max_item","menu_code","min_item","name","order","other_price","other_rate","parent_code","price","type","status","step","tenant_id","thumbnail_url","unit","value_type","vat"
"640c4aa1-e78c-4216-849f-7a16bf50ef02","2025-01-14 15:36:28.317","2025-02-28 16:59:00.864","TS-IS-XLSC","1. Nội dung dịch vụ.<br/>- Xử lý sự cố camera (không thay thế phần cứng).<br/>2. Công việc thực hiện.<br/>- Kiểm tra sơ bộ hiện trang camera trước khi xử lý.<br/>- Kiểm tra, tìm lỗi và tiến hành xử lý theo nghiệm vụ: Không lên<br/>hình, troe, nhiễu, hình ảnh không rõ ràng, không màu, không xem<br/>được qua mạng,...<br/>- Kiểm tra camera sau khi xử lý.<br/>- Tư vấn, hướng dẫn khách sử dụng.<br/>- Vệ sinh hiện trường, nghiệm thu, bàn giao với khách hàng.<br/>3. Thông tin dịch vụ.<br/>- Phục vụ tận nơi ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng 24/7: 8h00 đến 20h00.<br/>4. Bảo hành: 3 ngày","https://hsapi-web.congtrinhviettel.com.vn/files/images/_opt_homecare_uploads-homeservice_images_2023_6_7_9c5e05f6-9114-4566-aedf-a84c7916c963.png",NULL,"e525f1a1-6556-49c3-b8aa-4812b48b7221",NULL,"Xử lý sự cố camera (không thay thế phần cứng)","10",NULL,NULL,NULL,"300000","SC",False,NULL,NULL,"https://hsapi-web.congtrinhviettel.com.vn/files/images/_opt_homecare_uploads-homeservice_images_2023_6_7_9c5e05f6-9114-4566-aedf-a84c7916c963.png","Mắt","INTEGER","8"
"fb17f7d7-7d94-4748-8a6f-6183c3f4e3ea","2025-02-12 08:54:53.967",NULL,"TS-HS-LD-HM-L","1.Nội dung dịch vụ:<br/>-Lắp đặt máy hút mùi.<br/>2.Công việc thực hiện: <br/>-Tiến hành khoan tường, lắp nở và vít<br/>-Treo máy hút mùi lên tường.<br/>-Lắp ống thoát khí <br/>-Cấp nguồn điện cho máy chạy.<br/>-Vệ sinh hiện trường, nghiệm thu và bàn giao máy hút mùi cho khách hàng.<br/>3.Thông tin dịch vụ<br/>-Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>-Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4.Bảo hành: 3 ngày.",NULL,NULL,"e0ea7c23-4872-4c80-9527-243269865c92",NULL,"Lắp máy hút mùi","10",NULL,NULL,NULL,"350000","LD",True,NULL,NULL,NULL,"Lắp máy hút mùi","INTEGER","8"
"331ad516-ae04-4faa-a875-332a59327f73","2025-01-14 15:36:30.138",NULL,"CB-LMLN","1. Nội dung dịch vụ:<br/>- Khảo sát, tháo, lắp đặt máy lọc nước.<br/>2. Công việc thực hiện:<br/>- Lắp máy lọc nước:<br/> Khảo sát vị trí lắp máy lọc nước.<br/> Lắp đường nước cấp, van khóa nước cấp, cho máy lọc nước.<br/> Lắp đường xả nước thải.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao máy lọc nước cho khách<br/>hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hành: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"COMBO",NULL,"Lắp máy lọc nước","4",NULL,NULL,NULL,"255000","LD",True,NULL,NULL,NULL,"1 máy/lần","INTEGER","8"
"e3e0bc2b-9750-4364-b8d6-c66dfdff8dbe","2025-01-14 15:36:30.144",NULL,"TT-HS-BD-MGND","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng máy giặt lồng ngang để loại bỏ<br/>các nguy cơ hỏng hóc, tăng cường khả năng giặt sạch của<br/>máy, giảm nguy cơ ảnh hưởng sức khỏe người dùng do vi<br/>khuẩn lưu cữu lâu ngày trong máy gây ra.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ máy giặt, kiểm tra hoạt động của máy giặt từ<br/>ống xả, van cấp nước, công tắc, cảm biến nhiệt độ, bơm xả,<br/>động cơ,...<br/>- Vệ sinh sạch sẽ khoang chứa nước giặt, nước xả vải, gioăng<br/>cao su, lồng máy giặt<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao máy giặt làm<br/>mát ổn định cho khách hàng.<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"GTT",NULL,"Bảo dưỡng vệ sinh máy giặt nội địa","10",NULL,NULL,"GTT","800000",NULL,False,NULL,NULL,NULL,"Máy","INTEGER","8"
"8573efd1-5615-41e3-9928-f04dac03ac6a","2025-01-14 15:36:31.184",NULL,"HS-GTC-BD-BNLKK","Phụ phí bảo dưỡng bình nóng lạnh tại khu vực khó khăn BAO GỒM:<br/>+ Khu vực có phạm vi chật hẹp<br/>+ Khu vực trần thạch cao<br/>+ Khu vực đường dẫn nước không thuận lợi<br/>...",NULL,NULL,"GTT",NULL,"Phụ phí bảo dưỡng bình nóng lạnh tại khu vực khó khăn","1",NULL,NULL,"GTT","100000","BD",True,NULL,NULL,NULL,"1 Thiết bị/lần","INTEGER","8"
"6c8a5acc-146a-4eaf-9a09-d2976b4f47c9","2025-01-14 15:36:31.217",NULL,"AIO123","- 1 lần vệ sinh, thay 3 lõi lọc nước 1,2,3 AIO",NULL,NULL,"GTT",NULL,"Dịch vụ chăm sóc và thay lõi lọc thô AIO 1,2,3","1",NULL,NULL,"GTT","90000",NULL,True,NULL,NULL,NULL,"Máy","INTEGER","8"
"b737715a-839d-4efd-bdbb-cb56d5f522e3","2025-01-14 15:36:31.637","2025-01-23 18:28:39.675","CB-BDQDH","1.Nội dung dịch vụ:<br/>-Bảo dưỡng quạt điện, quạt điều hoà giúp làm mát ổn định, kịp thời phát hiện những hư hỏng trong quá trình sử dụng.<br/>2.Công việc thực hiện:<br/>-Kiểm tra sơ bộ quạt.<br/>-Vệ sinh bảo trì quạt: vỏ, cánh, động cơ, khoang đá khoang nước (quạt điều hòa), ống phun sương (nếu có), điều khiển quạt (nếu có).<br/>-Vệ sinh hiện trường, nghiệm thu và bàn giao quạt ổn định cho khách hàng.<br/>3.Thông tin dịch vụ<br/>-Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>-Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4.Bảo hành: 3 ngày",NULL,NULL,"COMBO",NULL,"Bảo dưỡng quạt điện, quạt điều hòa","10",NULL,NULL,NULL,"155000","BD",True,NULL,NULL,NULL,"Máy","INTEGER","8"
"50615552-d968-4e53-994c-e5c3b91a386a","2021-08-30 01:40:42.938",NULL,"TT-HS-BD-DHC","1. Nội dung dịch vụ:<br/>- Bảo dưỡng các loại điều hoà đứng (điều hoà cây) định kỳ<br/>giúp điều hoà hoạt động ổn định, gia tăng hiệu quả làm<br/>lạnh, giảm tiêu thụ điện.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ hệ thống, kiểm tra hiện trạng gas.<br/>- Vệ sinh bảo trì dàn nóng: máy nén, quạt, hệ thống giàn<br/>tản nhiệt, ống đồng tản nhiệt, board mạnh, dây dẫn, tiếp<br/>đất, cống cáp, máng cáp...<br/>- Vệ sinh bảo trì dàn lạnh: lưới lọc, hệ thống giàn tản nhiệt,<br/>ống thoát nước, bo mạch điều khiển của điều hòa, quạt,<br/>điều khiển điều hòa.<br/>- Kiểm tra vệ sinh hệ thống ống đồng, bảo ôn và dây điện<br/>giữa giàn nóng và giàn lạnh.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao điều hoà làm<br/>mát ổn định cho khách hàng.<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"GDVTT",NULL,"Bảo dưỡng Điều hòa tủ đứng (Không bao gồm hàng nội địa)","10",NULL,NULL,NULL,"350000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"8eaae703-71cd-4e13-a118-3de0db9cb3c2","2021-08-30 01:46:12.94",NULL,"TT-HS-BD-MHM","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng máy hút mùi nhằm đảm bảo hút mùi hiệu quả<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ thiết bị, kiểm tra hoạt động trước bảo dưỡng - Vệ sinh bảo dưỡng thiết bị, động cơ, lưới lọc bụi, bảo dưỡng của hút gió,<br/>thải gió, kiểm tra cầu đấu điện, công tắc - Vệ sinh hiện trường, nghiệm thu và bàn giao máy hút mùi hoạt động ổn<br/>định cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành. - Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngà",NULL,NULL,"GDVTT",NULL,"Bảo dưỡng máy hút mùi nhà bếp","10",NULL,NULL,NULL,"280000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"e52afa01-fae2-4d0b-8995-8f659adf271e","2025-01-14 15:36:33.363","2025-01-23 18:28:41.829","TS-IS-LD-LAN5","1. Nội dung dịch vụ.<br/>- Thi công mạng LAN ngoài trời, đi trên cao >3m (chưa bao gồm<br/>giá vật tư).<br/>2. Công việc thực hiện.<br/>- Khảo sát vị trí đi mạng LAN để tính toán đường đi và khối lượng<br/>vật tư sử dụng.<br/>- Triển khai đi dây mạng LAN.<br/>- Kiểm tra chất lượng, tín hiệu dây LAN sau khi triển khai.<br/>- Vệ sinh hiện trường, nghiệm thu, bàn giao với khách hàng.<br/>- Thông tin dịch vụ.<br/>- Phục vụ tận nơi ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng 24/7: 8h00 đến 20h00.<br/>3. Bảo hành: 3 ngày",NULL,NULL,"59d41ad6-ef63-4014-8d8d-3568073d0189",NULL,"Thi công mạng LAN ngoài trời, đi trên cao","10",NULL,NULL,NULL,"350000","LD",True,NULL,NULL,NULL,"nút","INTEGER","8"
"9a248fbe-07dd-4338-b847-6056ad19dc5a","2022-03-01 04:18:50.541",NULL,"TS-NLMT-VSTP","1. Nội dung dịch vụ:<br/>- Bảo trì vệ sinh tấm pin năng lượng mặt trời<br/>2. Công việc thực hiện:<br/>- Quy trình 5 bước bảo trì vệ sinh tấm pin chuyên nghiệp:<br/>+ Ngắt kết nối hệ thống.<br/>+ Điều chế dung dịch bảo trì vệ sinh phù hợp với tấm pin.<br/>+ Lau chùi bề mặt nhẹ nhàng bằng bàn chải và dung dịch vệ sinh.<br/>+ Rửa sạch bằng vòi xịt áp suất thích hợp chuyên dụng.<br/>+ Chờ khô, kết nối lại hệ thống và khởi động.<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 03 ngày",NULL,NULL,"TS-SS-BD",NULL,"Bảo trì vệ sinh tấm pin hệ thống PMT từ 1- 5 Kwp","10",NULL,NULL,NULL,"400000",NULL,True,NULL,NULL,NULL,"block 5kwp",NULL,"8"
"e1443e40-e462-43fc-9746-d0ae5c70a4df","2021-08-02 13:22:51.95",NULL,"TS-HS-BD-TL","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng tủ lạnh để loại bỏ các nguy cơ hỏng hóc, tăng<br/>cường khả năng làm lạnh của máy và lưu trữ thực phẩm, giảm nguy cơ ảnh<br/>hưởng sức khỏe người dùng do vi khuẩn lưu cữu lâu ngày trong máy gây ra.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ máy.<br/>- Vệ sinh bên trong và làm sạch gioăng cao su tủ lạnh.<br/>- Vệ sinh sạch sẽ bên ngoài tủ lạnh và kiểm tra lại đường điện, giàn lạnh,<br/>dàn nóng, quạt, máy nén, gas tủ lạnh và ngăn chứa nước thải.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao tủ lạnh hoạt động ổn định<br/>cho khách hàng.<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DL",NULL,"Bảo dưỡng vệ sinh tủ lạnh","5",NULL,NULL,NULL,"400000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"ac7a020f-d193-4fdd-a4ef-acf4c4381782","2025-01-15 16:34:45.143",NULL,"BD-MGLN","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng máy giặt lồng ngang để loại bỏ<br/>các nguy cơ hỏng hóc, tăng cường khả năng giặt sạch của<br/>máy, giảm nguy cơ ảnh hưởng sức khỏe người dùng do vi<br/>khuẩn lưu cữu lâu ngày trong máy gây ra.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ máy giặt, kiểm tra hoạt động của máy giặt từ<br/>ống xả, van cấp nước, công tắc, cảm biến nhiệt độ, bơm xả,<br/>động cơ,...<br/>- Vệ sinh sạch sẽ khoang chứa nước giặt, nước xả vải, gioăng<br/>cao su, lồng máy giặt<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao máy giặt làm<br/>mát ổn định cho khách hàng.<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Bảo dưỡng vệ sinh máy giặt lồng ngang (Không bao gồm hàng nội địa)","1",NULL,NULL,NULL,"550000",NULL,True,NULL,NULL,NULL,"Máy","INTEGER","8"
"dd797a20-40e4-4488-a955-a3b5d916e3bd","2022-01-01 15:31:20.565",NULL,"TS-NLMT","1. Nội dung dịch vụ:<br/>Lắp đặt bình nước nóng năng lượng mặt trời (Thái dương <br/>năng).<br/>2. Công việc thực hiện: <br/>- Lắp đặt bình nước nóng năng lượng mặt trời<br/> Xác định vị trí<br/> Lắp đặt các bộ phận của máy<br/>Lắp ráp chân máy theo sơ đồ<br/>Lắp bình năng lượng lên chân đã hoàn thiện<br/>Lắp ống thủy tinh vào bồn năng lượng<br/>Lắp đường nước vào và đường nước ra<br/>Kiểm tra thử máy sau khi lắp đặt<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 18h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Lắp máy nước nóng năng lượng mặt trời (không bao gồm phụ kiện)","10",NULL,NULL,NULL,"450000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"6ce32291-6656-4f83-9f58-5cb7b3050e3c","2022-01-01 15:25:09.208",NULL,"TS-HS-LD-QT-TQC","1.Nội dung dịch vụ:<br/>-Khảo sát, tháo quạt trần cũ.<br/>2.Công việc thực hiện:<br/>-Khảo sát vị trí tháo quạt trần, ngắt điện cấp vào quạt cũ .<br/>-Tháo quạt trần cũ, tháo cầu đấu điện vào quạt.<br/>-Vệ sinh hiện trường, nghiệm thu và bàn giao  cho khách hàng.<br/>3.Thông tin dịch vụ<br/>-Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>-Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4.Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Tháo quạt trần cũ","10",NULL,NULL,NULL,"250000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"0cd0359f-2830-4229-9809-5aafe8b7af7c","2025-01-14 15:36:33.394","2025-01-23 18:28:41.853","CB-TDNDLDHTT","1.Nội dung dịch vụ:<br/>-Khảo sát, tháo máy điều hòa treo tường.<br/>2.Công việc thực hiện:<br/>-Tháo máy (dàn nóng và dàn lạnh):<br/>+Ngắt nguồn điện điều hòa, tháo đầu jack co nối ống dẫn gas cấp cho dàn nóng, dàn lạnh.<br/>+ Tháo dàn lạnh của điều hòa.<br/>-Vệ sinh hiện trường, nghiệm thu và bàn giao điều hoà cho khách hàng.<br/>3.Thông tin dịch vụ<br/>-Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>-Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4.Bảo hành: 3 ngày",NULL,NULL,"707f3dd3-00ad-47a7-9a99-d08640e652b2",NULL,"Tháo dàn nóng/lạnh điều hòa treo tường","3",NULL,NULL,NULL,"215000","LD",True,NULL,NULL,NULL,"1 dàn/lần","INTEGER","8"
"bf1ce031-87b2-45ef-8fd6-29b38fb9b9a3","2022-01-01 15:32:11.35",NULL,"TS-HS-LD-MLN-L","1. Nội dung dịch vụ:<br/>- Khảo sát, tháo, lắp đặt máy lọc nước.<br/>2. Công việc thực hiện: <br/>- Lắp máy lọc nước:<br/> Khảo sát vị trí lắp máy lọc nước.<br/> Lắp đường nước cấp, van khóa nước cấp, cho máy lọc nước.<br/> Lắp đường xả nước thải.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao máy lọc nước cho khách <br/>hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hành: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Lắp máy lọc nước","10",NULL,NULL,NULL,"300000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"dc581ec1-3c0d-4599-b990-56600886f6fe","2022-06-15 07:36:55.784",NULL,"TS-HS-BD-BNN-13","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng bình nước nóng năng lượng mặt<br/>trời để loại bỏ các nguy cơ hỏng hóc, giảm nguy cơ mất an<br/>toàn điện. Bảo dưỡng bình nước nóng định kỳ 6 tháng - 1<br/>năm/lần giúp bình làm nóng tốt, tránh rò rỉ, chập cháy điện.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ máy.<br/>- Kiểm tra phần điện, điều khiển nhiệt, thanh nhiệt, thanh<br/>magie, rơle, bo mạch điều khiển<br/>- Vệ sinh sạch sẽ và loại bỏ các cặn bẩn bên trong bình<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao thiết bị hoạt<br/>động ổn định cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hành: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 72 giờ",NULL,NULL,"TS-HS-DDD",NULL,"Bảo dưỡng bình nước nóng năng lượng mặt trời dưới 200 lít đối với vị trí mái bằng","10",NULL,NULL,NULL,"350000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"ccd43be5-718c-4992-8679-296ba5ae64ea","2021-08-02 13:27:36.967",NULL,"TS-HS-BD-MLN","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng máy lọc nước để loại bỏ các nguy cơ hỏng<br/>hóc, giảm thiểu nguy cơ ảnh hưởng sức khỏe người dùng do chất lượng<br/>nước cuối, đem lại nguồn nước sạch an toàn.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ máy.<br/>- Kiểm tra, vệ sinh sạch sẽ đĩa đệm bình úp, khay chứa nước, khoang nước<br/>nóng/lạnh, van nước nóng/lạnh<br/>- Kiểm tra hoạt động của máy nén, rơ le cấp điện.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao cây nước nóng lạnh hoạt<br/>động ổn định cho khách hàng.<br/>3. Thông tin dịch vụ:<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hành: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Bảo dưỡng vệ sinh máy lọc nước","4",NULL,NULL,NULL,"200000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"eb227eec-66a8-48c0-bf25-163f355811f2","2021-08-02 13:26:11.818",NULL,"TS-HS-BD-MHM","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng máy hút mùi nhằm đảm bảo hút mùi hiệu quả<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ thiết bị, kiểm tra hoạt động trước bảo dưỡng<br/>- Vệ sinh bảo dưỡng thiết bị, động cơ, lưới lọc bụi, bảo dưỡng của hút gió,<br/>thải gió, kiểm tra cầu đấu điện, công tắc<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao máy hút mùi hoạt động ổn<br/>định cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Bảo dưỡng cơ bản máy hút mùi","10",NULL,NULL,NULL,"350000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"ceacca76-296b-4bde-a852-c85ffb2e2d3a","2022-06-15 07:40:02.383",NULL,"TS-HS-BD-BNN-133","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng máy rửa bát, quạt hút mùi, tủ<br/>đông, tủ mát, lò vi sóng, nồi chiên, lò nướng,... đảm bảo máy<br/>hoạt động hiệu quả.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ thiết bị, các chức năng hoạt động của thiết bị,<br/>kiểm tra đường nước vào, nước thoát, kiểm tra độ kín khít của<br/>thiết bị.<br/>- Vệ sinh sạch sẽ toàn bộ thiết bị.<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao thiết bị hoạt<br/>động ổn định cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hành: 8h00 đến 20h00 hằng ngày.<br/>5. Bảo hành: 72 giờ",NULL,NULL,"TS-HS-DDD",NULL,"Bảo dưỡng thiết bị (máy rửa bát, quạt hút mùi, tủ đông, tủ mát, lò vi sóng, nồi chiên không dầu, lò nướng )","10",NULL,NULL,NULL,"350000",NULL,True,NULL,NULL,NULL,"1 Máy/lần",NULL,"8"
"eb4fd330-9958-4f5c-b574-45e1dcce7115","2021-08-02 13:24:45.976",NULL,"TS-HS-BD-MGLD","1. Nội dung dịch vụ:<br/>- Kiểm tra, vệ sinh bảo dưỡng máy giặt lồng đứng để loại<br/>bỏ các nguy cơ hỏng hóc, tăng cường khả năng giặt sạch<br/>của máy, giảm nguy cơ ảnh hưởng sức khỏe người dùng<br/>do vi khuẩn lưu cữu lâu ngày trong máy gây ra.<br/>2. Công việc thực hiện:<br/>- Kiểm tra sơ bộ máy giặt, kiểm tra hoạt động của máy giặt<br/>từ ống xả, van cấp nước, công tắc, cảm biến nhiệt độ, bơm<br/>xả, động cơ,...<br/>- Vệ sinh sạch sẽ khoang chứa nước giặt, nước xả vải,<br/>gioăng cao su, lồng máy giặt<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao máy giặt làm<br/>mát ổn định cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hàng: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 3 ngày",NULL,NULL,"TS-HS-DDD",NULL,"Bảo dưỡng vệ sinh máy giặt lồng đứng (Không bao gồm hàng nội địa)","2",NULL,NULL,NULL,"400000",NULL,True,NULL,NULL,NULL,"Máy",NULL,"8"
"23e29a5e-51d5-4970-8045-b8716226283f","2025-01-14 15:36:28.318","2025-01-23 18:28:34.159","TS-HS-SC-CB","1. Nội dung dịch vụ:<br/>- Sữa chữa Điều hòa, Tủ lạnh, Tủ đông cơ bản.<br/>2. Công việc thực hiện:<br/>Điều hòa:<br/>- Dịch vụ kiểm tra và thay thế Board mạch điều khiển.<br/>- Dịch vụ kiểm tra và thay thế máng nước<br/>- Dịch vụ kiểm tra và thay thế motor quạt cục lạnh.<br/>- Dịch vụ kiểm tra và thay thế motor quạt cục nóng<br/>- Dịch vụ kiểm tra và thay thế cánh quạt cục lạnh<br/>- Dịch vụ kiểm tra và thay thế cánh quạt cục nóng<br/>- Dịch vụ kiểm tra và thay thế phao, bơm.<br/>- Dịch vụ kiểm tra và thay thế vòng bi (bạc trượt)<br/>- Dịch vụ kiểm tra và thay thế cảm biến.<br/>- Dịch vụ kiểm tra và thay thế khởi động từ hoặc biến áp<br/>nguồn.<br/>- Dịch vụ kiểm tra và thay thế tụ quạt, tụ máy nén.<br/>- Dịch vụ kiểm tra và thay thế motor đảo gió<br/>- Dịch vụ kiểm tra và thay thế Board mạch hiển thị<br/>Tủ lạnh, Tủ đông:<br/>- Dịch vụ kiểm tra và thay thế van dịch vụ, van tiết lưu.<br/>- Dịch vụ kiểm tra thay thế máy nén.<br/>- Dịch vụ kiểm tra và thay thế linh kiện.<br/>- Và các lỗi khác tương đương<br/>- Vệ sinh hiện trường, nghiệm thu và bàn giao thiết bị hoạt<br/>động ổn định cho khách hàng.<br/>3. Thông tin dịch vụ<br/>- Phục vụ tại nhà ở tất cả các quận huyện tại 63 tỉnh thành.<br/>- Hỗ trợ khách hành: 8h00 đến 20h00 hằng ngày.<br/>4. Bảo hành: 72 giờ",NULL,NULL,"TS-HS-DL",NULL,"Sửa chữa cơ bản điều hòa, tủ lạnh, tủ đông","5",NULL,NULL,NULL,"350000","SC",False,NULL,NULL,NULL,"Máy","INTEGER","8"
"1ae0874c-a7e9-4aa9-971d-7d700f6c77e9","2025-01-14 15:36:29.169",NULL,"BD-CB","1. Hỗ trợ cơ bản:<br/>- Phạm vi: Kiểm tra thiết bị thuộc hệ thống điện nước theo yêu cầu<br/>- Không giới hạn số lần thăm khám<br/><br/>2. Bảo trì thiết bị:<br/>Bảo dưỡng, kiểm tra 1 lần/6 tháng với:<br/>- Bảo dưỡng 1 máy giặt lồng đứng hoặc lồng ngang<br/>- Bảo dưỡng 2 thiết bị: Điều hòa dưới 24.000 BTU hoặc Bảo dưỡng bình nóng lạnh",NULL,NULL,"GTT",NULL,"Gói bảo dưỡng cơ bản","1",NULL,NULL,"GTT","750000","BD",True,NULL,NULL,NULL,"gói","INTEGER","8"
